ir,red,heart_rate,gsr,spo2,temp,cortisol
54416.0,41869.0,80.0,424.0,96.0,33.0,25.0
49611.0,58983.0,66.0,532.0,98.0,33.0,18.62
49098.0,51837.0,71.0,846.0,96.0,33.0,5.0
65966.0,47991.0,75.0,164.0,96.0,32.0,25.0
51494.0,53448.0,72.0,555.0,98.0,32.0,18.45
46241.0,59827.0,84.0,917.0,99.0,33.0,5.0
47868.0,40806.0,77.0,526.0,98.0,32.0,15.8
55742.0,46874.0,84.0,253.0,96.0,33.0,25.0
50566.0,36108.0,72.0,376.0,104.0,33.0,25.0
42809.0,48963.0,88.0,541.0,99.0,32.0,17.04
54596.0,49827.0,73.0,766.0,99.0,33.0,5.0
46659.0,47804.0,65.0,432.0,96.0,32.0,25.0
59366.0,44727.0,97.0,665.0,96.0,33.0,12.08
55400.0,37752.0,57.0,213.0,96.0,33.0,25.0
47763.0,49868.0,68.0,211.0,99.0,32.0,25.0
56405.0,55277.0,69.0,403.0,95.0,32.0,25.0
50339.0,45045.0,100.0,788.0,95.0,34.0,5.0
54264.0,50200.0,93.0,514.0,98.0,32.0,25.0
52424.0,40159.0,90.0,558.0,98.0,32.0,12.55
45768.0,50286.0,72.0,556.0,95.0,33.0,9.5
46782.0,46033.0,99.0,722.0,95.0,32.0,5.0
55150.0,44188.0,79.0,378.0,100.0,32.0,25.0
48326.0,44198.0,85.0,638.0,98.0,33.0,5.0
47982.0,46032.0,77.0,334.0,94.0,32.0,25.0
45224.0,49912.0,75.0,897.0,94.0,33.0,5.0
52118.0,41439.0,72.0,340.0,96.0,33.0,25.0
60313.0,46014.0,73.0,324.0,98.0,32.0,25.0
44662.0,47793.0,81.0,610.0,98.0,33.0,5.95
50121.0,42505.0,79.0,516.0,99.0,33.0,24.76
57061.0,56983.0,75.0,565.0,94.0,33.0,17.04
49602.0,43733.0,90.0,545.0,97.0,34.0,18.35
52262.0,44653.0,45.0,282.0,100.0,33.0,25.0
44688.0,43108.0,80.0,823.0,100.0,33.0,5.0
52142.0,56992.0,82.0,679.0,98.0,32.0,5.0
49064.0,50765.0,86.0,772.0,102.0,32.0,5.0
54929.0,43317.0,74.0,394.0,98.0,33.0,25.0
55937.0,53531.0,77.0,583.0,99.0,32.0,18.24
62948.0,49003.0,85.0,539.0,97.0,33.0,24.31
52898.0,49286.0,90.0,726.0,95.0,32.0,5.0
51629.0,46278.0,72.0,732.0,95.0,32.0,5.0
50972.0,44253.0,78.0,539.0,97.0,32.0,16.21
48234.0,49689.0,92.0,196.0,97.0,33.0,25.0
51692.0,45275.0,54.0,856.0,93.0,32.0,5.0
48523.0,57084.0,68.0,611.0,95.0,32.0,6.55
50842.0,41654.0,90.0,378.0,96.0,33.0,25.0
56588.0,55681.0,86.0,581.0,98.0,32.0,21.32
44967.0,47443.0,80.0,198.0,97.0,32.0,25.0
55699.0,49495.0,71.0,711.0,97.0,32.0,5.0
56586.0,52166.0,66.0,206.0,95.0,33.0,25.0
49410.0,44849.0,69.0,456.0,97.0,32.0,25.0
39391.0,52321.0,90.0,549.0,100.0,32.0,15.87
46961.0,34462.0,69.0,708.0,97.0,32.0,5.0
56485.0,44400.0,76.0,521.0,94.0,32.0,20.82
49886.0,43380.0,67.0,627.0,94.0,32.0,5.0
45003.0,41732.0,83.0,494.0,98.0,32.0,23.41
47476.0,46925.0,70.0,494.0,97.0,33.0,19.91
54203.0,49929.0,74.0,517.0,97.0,33.0,17.26
52734.0,51513.0,58.0,462.0,96.0,34.0,25.0
48805.0,49204.0,59.0,163.0,98.0,32.0,25.0
48166.0,44672.0,75.0,346.0,96.0,32.0,25.0
48041.0,49845.0,62.0,549.0,97.0,33.0,10.95
45388.0,48621.0,96.0,450.0,95.0,33.0,25.0
58077.0,52680.0,54.0,469.0,99.0,33.0,25.0
48388.0,51885.0,67.0,435.0,97.0,32.0,25.0
56086.0,48152.0,75.0,327.0,98.0,33.0,25.0
57607.0,43514.0,71.0,401.0,95.0,32.0,25.0
54992.0,44735.0,64.0,439.0,100.0,32.0,25.0
47842.0,45251.0,65.0,501.0,100.0,33.0,15.4
52019.0,46424.0,65.0,579.0,93.0,32.0,9.12
49879.0,49340.0,72.0,464.0,95.0,32.0,21.78
45481.0,51576.0,95.0,294.0,98.0,33.0,25.0
51622.0,47744.0,76.0,220.0,94.0,32.0,25.0
44105.0,48081.0,87.0,1019.0,97.0,31.0,5.0
55938.0,48717.0,80.0,274.0,98.0,32.0,25.0
47677.0,45420.0,86.0,396.0,97.0,32.0,25.0
51006.0,43373.0,47.0,603.0,98.0,32.0,5.0
51416.0,39223.0,72.0,572.0,96.0,33.0,5.0
48705.0,44524.0,88.0,604.0,93.0,32.0,6.64
52933.0,50366.0,69.0,411.0,99.0,33.0,25.0
47625.0,44485.0,93.0,548.0,99.0,32.0,20.78
54356.0,46811.0,90.0,512.0,102.0,33.0,25.0
43270.0,50332.0,70.0,438.0,93.0,32.0,24.14
50632.0,50603.0,70.0,549.0,99.0,31.0,11.99
59695.0,42602.0,65.0,711.0,93.0,33.0,5.0
44998.0,52985.0,69.0,496.0,101.0,32.0,22.05
46611.0,53637.0,63.0,497.0,98.0,33.0,24.63
52570.0,42351.0,79.0,714.0,95.0,33.0,5.0
50898.0,43881.0,60.0,692.0,99.0,33.0,5.0
51753.0,53955.0,81.0,817.0,96.0,33.0,5.0
52446.0,47266.0,81.0,149.0,98.0,33.0,25.0
53174.0,36901.0,58.0,681.0,97.0,33.0,5.0
55548.0,41002.0,90.0,620.0,100.0,33.0,9.35
52049.0,46753.0,80.0,323.0,101.0,33.0,25.0
48794.0,42185.0,82.0,550.0,96.0,32.0,14.15
53363.0,45933.0,67.0,710.0,99.0,33.0,5.0
59499.0,48162.0,81.0,334.0,98.0,31.0,25.0
49337.0,55311.0,86.0,589.0,94.0,33.0,7.55
45127.0,46548.0,74.0,674.0,96.0,33.0,5.0
55535.0,53363.0,95.0,286.0,102.0,33.0,25.0
49398.0,55144.0,75.0,472.0,98.0,33.0,25.0
39137.0,55172.0,86.0,560.0,99.0,32.0,21.65
54237.0,49424.0,78.0,341.0,97.0,32.0,25.0
47323.0,38184.0,81.0,324.0,96.0,32.0,25.0
49547.0,50304.0,58.0,473.0,97.0,33.0,21.26
51660.0,53242.0,79.0,660.0,96.0,32.0,5.0
50952.0,47595.0,68.0,629.0,94.0,33.0,5.0
53547.0,56723.0,67.0,328.0,95.0,33.0,25.0
47823.0,52299.0,92.0,630.0,98.0,32.0,8.49
52566.0,50841.0,73.0,333.0,96.0,32.0,25.0
48702.0,53432.0,65.0,178.0,97.0,33.0,25.0
53694.0,49667.0,71.0,427.0,97.0,32.0,25.0
53077.0,35536.0,62.0,725.0,98.0,32.0,5.0
45323.0,45504.0,89.0,631.0,99.0,33.0,5.0
55430.0,53986.0,68.0,500.0,95.0,33.0,24.42
47320.0,43962.0,80.0,417.0,98.0,33.0,25.0
54040.0,46883.0,89.0,422.0,99.0,33.0,25.0
51836.0,42776.0,70.0,522.0,99.0,32.0,17.7
59191.0,56920.0,80.0,286.0,94.0,32.0,25.0
48883.0,56407.0,65.0,430.0,98.0,33.0,25.0
48253.0,43581.0,99.0,457.0,100.0,33.0,25.0
49903.0,48736.0,84.0,230.0,97.0,33.0,25.0
48484.0,44598.0,73.0,332.0,98.0,32.0,25.0
54000.0,51075.0,67.0,582.0,99.0,32.0,14.83
41918.0,50548.0,74.0,502.0,95.0,32.0,14.11
44732.0,52059.0,72.0,438.0,101.0,32.0,25.0
44661.0,49660.0,95.0,318.0,98.0,33.0,25.0
54752.0,62677.0,63.0,815.0,98.0,33.0,5.0
58553.0,42860.0,76.0,332.0,94.0,32.0,25.0
49478.0,39447.0,75.0,550.0,99.0,33.0,14.56
49156.0,46035.0,74.0,402.0,98.0,32.0,25.0
50350.0,40160.0,74.0,507.0,100.0,33.0,18.28
55809.0,40538.0,74.0,592.0,96.0,32.0,8.48
45363.0,42993.0,84.0,226.0,95.0,33.0,25.0
51192.0,43389.0,81.0,499.0,96.0,32.0,19.84
54876.0,43227.0,79.0,738.0,96.0,32.0,5.0
52505.0,50591.0,45.0,852.0,95.0,33.0,5.0
50948.0,45469.0,78.0,474.0,100.0,32.0,25.0
55005.0,47102.0,58.0,508.0,100.0,32.0,20.59
36484.0,52471.0,81.0,942.0,97.0,33.0,5.0
53389.0,44168.0,90.0,727.0,96.0,34.0,5.0
46730.0,46677.0,66.0,377.0,93.0,33.0,25.0
40847.0,49829.0,72.0,376.0,98.0,32.0,25.0
52556.0,38292.0,69.0,691.0,100.0,33.0,5.0
56868.0,36075.0,87.0,298.0,96.0,32.0,25.0
49313.0,49731.0,76.0,718.0,97.0,32.0,5.0
54764.0,50460.0,92.0,567.0,98.0,33.0,19.73
58061.0,58321.0,79.0,604.0,100.0,33.0,17.44
56575.0,48790.0,77.0,449.0,97.0,33.0,25.0
58200.0,52099.0,76.0,374.0,97.0,32.0,25.0
53711.0,47023.0,83.0,792.0,97.0,32.0,5.0
50377.0,49486.0,58.0,451.0,94.0,33.0,25.0
41990.0,56336.0,76.0,418.0,94.0,32.0,25.0
48770.0,37380.0,74.0,484.0,95.0,33.0,18.39
45784.0,50068.0,82.0,539.0,99.0,32.0,20.58
60855.0,58678.0,73.0,294.0,96.0,33.0,25.0
49121.0,49410.0,65.0,387.0,96.0,33.0,25.0
50616.0,56253.0,75.0,376.0,96.0,32.0,25.0
52757.0,44854.0,64.0,669.0,97.0,33.0,5.0
50218.0,47840.0,56.0,323.0,100.0,33.0,25.0
58475.0,48168.0,82.0,149.0,97.0,33.0,25.0
46887.0,36912.0,81.0,107.0,95.0,32.0,25.0
50973.0,42159.0,80.0,206.0,97.0,33.0,25.0
46288.0,42516.0,88.0,772.0,101.0,33.0,5.0
43400.0,52110.0,68.0,503.0,96.0,32.0,18.25
46941.0,52361.0,61.0,600.0,95.0,33.0,5.0
49815.0,49620.0,74.0,607.0,96.0,33.0,11.07
47853.0,52121.0,72.0,511.0,97.0,33.0,25.0
46538.0,47179.0,67.0,485.0,98.0,32.0,19.37
42968.0,54010.0,74.0,709.0,99.0,33.0,5.0
49584.0,48044.0,69.0,529.0,95.0,33.0,13.59
42476.0,48289.0,57.0,780.0,95.0,32.0,5.0
53800.0,46672.0,71.0,624.0,96.0,33.0,5.0
50412.0,51422.0,64.0,376.0,98.0,33.0,25.0
42712.0,45894.0,77.0,401.0,94.0,32.0,25.0
48454.0,52882.0,68.0,355.0,96.0,32.0,25.0
46239.0,42339.0,86.0,744.0,96.0,33.0,5.0
51596.0,42505.0,91.0,419.0,99.0,32.0,25.0
56702.0,51437.0,82.0,340.0,98.0,33.0,25.0
40624.0,47557.0,59.0,564.0,99.0,33.0,6.27
50575.0,45731.0,90.0,481.0,100.0,33.0,21.28
49199.0,52450.0,91.0,559.0,96.0,33.0,20.95
53357.0,44964.0,75.0,878.0,95.0,32.0,5.0
51066.0,46999.0,88.0,683.0,95.0,33.0,5.0
46240.0,54996.0,69.0,505.0,93.0,33.0,21.14
48405.0,55696.0,56.0,218.0,96.0,32.0,25.0
46020.0,55862.0,67.0,400.0,96.0,33.0,25.0
55380.0,46589.0,92.0,642.0,99.0,32.0,5.22
50107.0,54154.0,60.0,266.0,97.0,33.0,25.0
59506.0,43255.0,75.0,928.0,96.0,32.0,5.0
49697.0,43465.0,75.0,503.0,97.0,32.0,22.86
46458.0,36248.0,70.0,510.0,95.0,33.0,15.96
42431.0,56364.0,71.0,367.0,99.0,32.0,25.0
40984.0,43680.0,76.0,599.0,95.0,33.0,5.0
42079.0,47367.0,69.0,268.0,95.0,32.0,25.0
51336.0,43448.0,61.0,933.0,99.0,33.0,5.0
52544.0,51476.0,77.0,763.0,98.0,32.0,5.0
42094.0,46122.0,86.0,697.0,94.0,32.0,5.0
54475.0,41476.0,84.0,222.0,99.0,33.0,25.0
47585.0,50208.0,67.0,541.0,96.0,31.0,11.03
50734.0,40831.0,62.0,742.0,96.0,32.0,5.0
58061.0,43813.0,72.0,619.0,97.0,32.0,5.89
54484.0,37466.0,91.0,300.0,98.0,32.0,25.0
48657.0,40880.0,81.0,370.0,98.0,32.0,25.0
45544.0,48893.0,82.0,410.0,97.0,32.0,25.0
39241.0,38177.0,84.0,379.0,96.0,32.0,25.0
46404.0,40594.0,79.0,806.0,98.0,33.0,5.0
48944.0,47988.0,76.0,116.0,97.0,32.0,25.0
45064.0,45282.0,82.0,631.0,101.0,31.0,5.0
49344.0,57960.0,70.0,242.0,98.0,32.0,25.0
50384.0,57169.0,61.0,308.0,95.0,32.0,25.0
48876.0,43660.0,82.0,98.0,96.0,32.0,25.0
46750.0,50786.0,87.0,390.0,97.0,33.0,25.0
50843.0,51746.0,64.0,802.0,100.0,32.0,5.0
52210.0,45013.0,83.0,553.0,100.0,32.0,23.49
44548.0,40522.0,92.0,260.0,96.0,33.0,25.0
57055.0,47939.0,75.0,703.0,95.0,33.0,5.0
49507.0,47136.0,67.0,746.0,95.0,33.0,5.0
50094.0,45821.0,76.0,521.0,98.0,31.0,17.79
53541.0,50212.0,69.0,907.0,102.0,32.0,5.0
51166.0,44246.0,69.0,664.0,98.0,33.0,5.0
54766.0,42240.0,79.0,637.0,94.0,32.0,5.0
51436.0,48545.0,59.0,339.0,96.0,32.0,25.0
46938.0,49930.0,61.0,625.0,96.0,32.0,6.03
51808.0,42117.0,75.0,543.0,95.0,32.0,14.07
44281.0,52640.0,75.0,604.0,96.0,34.0,5.0
50543.0,39148.0,78.0,363.0,98.0,33.0,25.0
49834.0,45109.0,94.0,526.0,98.0,33.0,25.0
48959.0,46710.0,76.0,337.0,99.0,33.0,25.0
49357.0,44819.0,81.0,71.0,98.0,33.0,25.0
40591.0,45175.0,65.0,700.0,93.0,32.0,5.0
47256.0,57355.0,83.0,200.0,95.0,32.0,25.0
50464.0,43746.0,70.0,521.0,97.0,32.0,13.29
50799.0,60206.0,76.0,567.0,97.0,33.0,18.16
44862.0,50186.0,74.0,565.0,99.0,33.0,15.49
56329.0,48460.0,85.0,443.0,97.0,33.0,25.0
45669.0,50381.0,62.0,554.0,97.0,33.0,8.46
54847.0,60650.0,52.0,594.0,97.0,32.0,11.75
52136.0,43032.0,73.0,647.0,96.0,33.0,5.0
46769.0,42398.0,80.0,847.0,97.0,33.0,5.0
58877.0,44226.0,77.0,547.0,99.0,33.0,19.59
44032.0,48161.0,87.0,513.0,97.0,34.0,16.96
54596.0,39371.0,79.0,319.0,97.0,34.0,25.0
55003.0,48112.0,69.0,587.0,97.0,33.0,12.66
46647.0,56468.0,52.0,633.0,100.0,33.0,5.0
56962.0,48757.0,73.0,462.0,95.0,33.0,25.0
48750.0,46537.0,85.0,609.0,101.0,32.0,9.2
51443.0,44909.0,71.0,441.0,95.0,32.0,25.0
51302.0,52493.0,75.0,634.0,96.0,33.0,5.0
49328.0,43871.0,79.0,683.0,98.0,32.0,5.0
54054.0,57232.0,65.0,680.0,99.0,33.0,5.0
53967.0,57667.0,81.0,524.0,94.0,33.0,25.0
41257.0,49284.0,91.0,292.0,95.0,32.0,25.0
56522.0,47942.0,73.0,378.0,98.0,33.0,25.0
41688.0,53153.0,64.0,619.0,102.0,33.0,5.0
55163.0,53474.0,74.0,990.0,99.0,33.0,5.0
55634.0,43970.0,53.0,432.0,97.0,33.0,25.0
44545.0,45367.0,78.0,591.0,92.0,33.0,9.08
47946.0,41388.0,80.0,389.0,97.0,33.0,25.0
44471.0,50045.0,92.0,305.0,98.0,32.0,25.0
48925.0,51333.0,73.0,365.0,96.0,33.0,25.0
48460.0,41250.0,79.0,84.0,95.0,32.0,25.0
53898.0,45724.0,66.0,771.0,97.0,32.0,5.0
56552.0,41264.0,71.0,54.0,95.0,32.0,25.0
56978.0,43506.0,60.0,447.0,101.0,33.0,25.0
47189.0,50755.0,73.0,264.0,100.0,33.0,25.0
48954.0,44333.0,72.0,323.0,98.0,32.0,25.0
41583.0,46496.0,78.0,775.0,97.0,33.0,5.0
45971.0,39863.0,69.0,540.0,96.0,33.0,10.39
54824.0,48935.0,76.0,307.0,97.0,32.0,25.0
58078.0,47779.0,72.0,382.0,100.0,32.0,25.0
43828.0,44355.0,72.0,347.0,99.0,32.0,25.0
47038.0,47055.0,76.0,491.0,97.0,32.0,23.03
49868.0,48901.0,75.0,535.0,99.0,33.0,22.47
51401.0,43926.0,83.0,879.0,98.0,32.0,5.0
45952.0,40619.0,74.0,117.0,98.0,32.0,25.0
52120.0,57028.0,72.0,493.0,99.0,32.0,25.0
47631.0,44834.0,73.0,437.0,98.0,33.0,25.0
49928.0,47516.0,68.0,689.0,99.0,33.0,5.0
52731.0,53054.0,71.0,571.0,97.0,32.0,13.58
50032.0,65645.0,95.0,618.0,96.0,33.0,11.54
47818.0,41778.0,66.0,569.0,96.0,31.0,5.0
49452.0,50249.0,72.0,314.0,96.0,33.0,25.0
49558.0,44462.0,71.0,742.0,94.0,33.0,5.0
48150.0,45306.0,73.0,660.0,95.0,33.0,5.0
48706.0,44399.0,72.0,683.0,95.0,32.0,5.0
57993.0,42372.0,78.0,753.0,96.0,32.0,5.0
52805.0,47794.0,58.0,584.0,100.0,33.0,5.0
48523.0,40627.0,85.0,796.0,97.0,33.0,5.0
53485.0,52734.0,81.0,576.0,97.0,33.0,12.52
48331.0,48275.0,63.0,456.0,98.0,32.0,23.09
55866.0,50112.0,52.0,499.0,100.0,32.0,17.58
51848.0,45669.0,65.0,495.0,96.0,33.0,22.28
49463.0,46164.0,73.0,396.0,97.0,33.0,25.0
52239.0,49438.0,101.0,826.0,97.0,33.0,5.0
42146.0,42180.0,80.0,559.0,99.0,33.0,10.13
44366.0,46210.0,57.0,519.0,100.0,33.0,12.8
44030.0,43702.0,68.0,578.0,98.0,32.0,9.51
50715.0,43547.0,74.0,1096.0,99.0,33.0,5.0
58663.0,37451.0,78.0,274.0,97.0,33.0,25.0
61157.0,54697.0,62.0,331.0,97.0,32.0,25.0
53190.0,44567.0,74.0,224.0,99.0,32.0,25.0
52504.0,53817.0,68.0,453.0,98.0,32.0,25.0
40995.0,53344.0,64.0,549.0,96.0,34.0,11.71
47287.0,41570.0,78.0,407.0,99.0,32.0,25.0
46061.0,42558.0,83.0,392.0,97.0,32.0,25.0
46896.0,60803.0,83.0,528.0,96.0,33.0,24.45
49159.0,56755.0,81.0,400.0,99.0,33.0,25.0
47640.0,47842.0,70.0,562.0,97.0,33.0,9.96
40104.0,49287.0,82.0,723.0,98.0,33.0,5.0
53740.0,44846.0,78.0,635.0,98.0,32.0,5.0
44636.0,50162.0,76.0,676.0,95.0,32.0,5.0
51196.0,44414.0,69.0,717.0,98.0,33.0,5.0
60370.0,37838.0,70.0,557.0,100.0,33.0,13.97
45403.0,41392.0,76.0,468.0,95.0,32.0,20.18
37349.0,48105.0,99.0,346.0,98.0,32.0,25.0
48570.0,42345.0,78.0,422.0,95.0,32.0,25.0
55505.0,47664.0,69.0,395.0,99.0,33.0,25.0
59792.0,42627.0,67.0,646.0,99.0,33.0,5.0
43852.0,44088.0,70.0,569.0,96.0,32.0,5.0
52483.0,52266.0,97.0,639.0,101.0,33.0,16.94
47673.0,49237.0,71.0,268.0,99.0,32.0,25.0
49470.0,47952.0,84.0,786.0,98.0,33.0,5.0
63222.0,52395.0,71.0,415.0,98.0,34.0,25.0
42485.0,50403.0,78.0,280.0,99.0,32.0,25.0
51269.0,55233.0,83.0,412.0,95.0,33.0,25.0
52338.0,45701.0,69.0,997.0,97.0,33.0,5.0
55429.0,45852.0,69.0,422.0,98.0,33.0,25.0
50490.0,41494.0,92.0,435.0,96.0,33.0,25.0
51540.0,45855.0,85.0,462.0,98.0,33.0,25.0
48042.0,52824.0,83.0,470.0,99.0,32.0,24.38
51346.0,54500.0,83.0,344.0,96.0,33.0,25.0
48284.0,52802.0,80.0,529.0,97.0,33.0,19.34
53108.0,39029.0,95.0,715.0,95.0,32.0,5.0
48152.0,53416.0,75.0,563.0,93.0,34.0,15.91
51886.0,38807.0,81.0,278.0,99.0,32.0,25.0
49854.0,52491.0,60.0,431.0,97.0,33.0,25.0
55630.0,46161.0,67.0,390.0,97.0,33.0,25.0
49743.0,51513.0,63.0,511.0,95.0,32.0,12.64
41135.0,41338.0,88.0,766.0,97.0,33.0,5.0
56310.0,53856.0,49.0,470.0,99.0,32.0,25.0
45471.0,40675.0,71.0,482.0,97.0,33.0,16.51
46731.0,44658.0,45.0,856.0,97.0,32.0,5.0
47022.0,43010.0,67.0,675.0,97.0,32.0,5.0
56872.0,39229.0,70.0,615.0,95.0,33.0,5.0
39322.0,48473.0,89.0,892.0,98.0,32.0,5.0
65689.0,57030.0,79.0,598.0,94.0,32.0,16.74
55280.0,61335.0,67.0,103.0,95.0,32.0,25.0
51116.0,48486.0,86.0,667.0,95.0,33.0,5.0
49726.0,53583.0,75.0,182.0,97.0,32.0,25.0
51428.0,49160.0,75.0,590.0,96.0,32.0,7.96
52606.0,50494.0,63.0,157.0,97.0,32.0,25.0
53226.0,46289.0,65.0,407.0,95.0,32.0,25.0
52778.0,48975.0,67.0,427.0,99.0,32.0,25.0
50448.0,50687.0,75.0,346.0,99.0,32.0,25.0
49013.0,45108.0,76.0,430.0,97.0,33.0,25.0
49244.0,47613.0,90.0,707.0,96.0,32.0,5.0
49025.0,47708.0,79.0,357.0,96.0,32.0,25.0
55669.0,52132.0,48.0,609.0,96.0,33.0,5.0
52968.0,42670.0,78.0,307.0,94.0,32.0,25.0
35298.0,47742.0,60.0,462.0,95.0,33.0,14.22
53280.0,57560.0,65.0,565.0,99.0,32.0,10.87
50974.0,53820.0,67.0,301.0,98.0,33.0,25.0
49906.0,54746.0,68.0,238.0,100.0,32.0,25.0
48057.0,48122.0,61.0,598.0,96.0,31.0,5.0
55621.0,49605.0,77.0,725.0,96.0,33.0,5.0
54738.0,53011.0,61.0,484.0,96.0,34.0,25.0
46136.0,55801.0,79.0,409.0,96.0,32.0,25.0
52035.0,38242.0,97.0,531.0,96.0,32.0,19.81
45142.0,41423.0,62.0,511.0,98.0,33.0,19.07
43102.0,54547.0,72.0,549.0,97.0,33.0,9.88
46866.0,46616.0,50.0,-6.0,96.0,32.0,25.0
54312.0,44641.0,72.0,286.0,100.0,32.0,25.0
54766.0,41729.0,81.0,331.0,101.0,32.0,25.0
52565.0,45225.0,82.0,530.0,99.0,32.0,25.0
53625.0,40988.0,76.0,537.0,98.0,32.0,16.91
52581.0,58455.0,84.0,627.0,99.0,33.0,9.8
46793.0,47888.0,100.0,552.0,101.0,32.0,22.75
52160.0,47710.0,92.0,240.0,99.0,32.0,25.0
54002.0,50940.0,70.0,789.0,96.0,33.0,5.0
53771.0,52812.0,60.0,754.0,98.0,32.0,5.0
55945.0,52729.0,71.0,248.0,98.0,32.0,25.0
53542.0,53368.0,66.0,567.0,95.0,32.0,19.58
51757.0,44846.0,80.0,381.0,96.0,32.0,25.0
55351.0,46511.0,63.0,528.0,99.0,33.0,22.42
49867.0,51845.0,74.0,711.0,93.0,33.0,5.0
45591.0,45363.0,83.0,926.0,94.0,32.0,5.0
49185.0,47974.0,74.0,650.0,97.0,33.0,5.0
46275.0,49994.0,66.0,559.0,98.0,32.0,11.98
46624.0,51926.0,87.0,432.0,94.0,32.0,25.0
49277.0,39112.0,56.0,536.0,97.0,33.0,5.0
46038.0,51574.0,72.0,772.0,99.0,33.0,5.0
48460.0,46831.0,75.0,491.0,97.0,32.0,18.36
40532.0,51537.0,75.0,323.0,99.0,33.0,25.0
51066.0,51885.0,77.0,176.0,96.0,32.0,25.0
50006.0,56040.0,81.0,603.0,95.0,33.0,5.68
45915.0,54767.0,75.0,549.0,99.0,32.0,15.45
53296.0,54733.0,71.0,371.0,98.0,33.0,25.0
54688.0,55218.0,71.0,705.0,95.0,33.0,5.0
41962.0,49457.0,69.0,416.0,95.0,32.0,25.0
46186.0,48161.0,83.0,473.0,100.0,32.0,25.0
46154.0,52364.0,69.0,497.0,95.0,33.0,13.68
45300.0,51660.0,83.0,430.0,99.0,32.0,25.0
54147.0,46455.0,75.0,547.0,96.0,32.0,12.12
49031.0,50024.0,70.0,730.0,97.0,32.0,5.0
48677.0,47825.0,81.0,272.0,98.0,33.0,25.0
39981.0,43730.0,68.0,598.0,93.0,32.0,5.0
53177.0,54452.0,81.0,534.0,94.0,32.0,25.0
43804.0,48276.0,77.0,531.0,97.0,33.0,16.4
50300.0,58244.0,69.0,674.0,96.0,32.0,5.0
51387.0,39873.0,80.0,510.0,99.0,33.0,20.39
56803.0,45216.0,80.0,596.0,94.0,33.0,9.51
43456.0,48163.0,87.0,643.0,98.0,33.0,5.0
34902.0,53687.0,85.0,399.0,94.0,32.0,25.0
50919.0,49997.0,80.0,560.0,96.0,32.0,14.87
59003.0,49552.0,64.0,450.0,95.0,33.0,25.0
56195.0,42364.0,99.0,473.0,101.0,33.0,25.0
51048.0,42215.0,61.0,436.0,94.0,32.0,24.23
47542.0,49613.0,84.0,594.0,97.0,32.0,8.16
54036.0,41179.0,79.0,516.0,94.0,33.0,18.31
45132.0,45341.0,63.0,579.0,100.0,33.0,6.45
52382.0,50505.0,74.0,496.0,98.0,33.0,25.0
52527.0,43088.0,74.0,179.0,97.0,33.0,25.0
55301.0,56027.0,88.0,506.0,100.0,32.0,25.0
63798.0,54120.0,68.0,513.0,97.0,32.0,25.0
51962.0,40143.0,72.0,549.0,97.0,32.0,14.34
47455.0,43338.0,52.0,381.0,97.0,33.0,25.0
49872.0,36571.0,92.0,261.0,98.0,32.0,25.0
41155.0,44087.0,64.0,625.0,96.0,33.0,5.0
46526.0,51832.0,78.0,445.0,97.0,32.0,25.0
47954.0,45931.0,74.0,534.0,99.0,32.0,12.56
47380.0,50304.0,74.0,444.0,98.0,33.0,25.0
50762.0,40388.0,83.0,499.0,97.0,33.0,24.28
45888.0,51990.0,92.0,410.0,94.0,32.0,25.0
55605.0,45224.0,78.0,306.0,100.0,31.0,25.0
50001.0,48061.0,82.0,595.0,96.0,32.0,13.13
49953.0,47536.0,78.0,379.0,99.0,33.0,25.0
48361.0,41642.0,85.0,533.0,97.0,32.0,14.48
50776.0,42235.0,70.0,582.0,94.0,32.0,11.29
54125.0,52839.0,86.0,383.0,100.0,33.0,25.0
45664.0,49995.0,86.0,259.0,98.0,31.0,25.0
46709.0,53250.0,86.0,985.0,100.0,32.0,5.0
48481.0,49623.0,68.0,394.0,97.0,32.0,25.0
43271.0,48715.0,73.0,625.0,98.0,32.0,5.0
45904.0,39370.0,77.0,888.0,93.0,32.0,5.0
47619.0,46648.0,61.0,658.0,96.0,32.0,5.0
54372.0,47863.0,91.0,440.0,94.0,33.0,25.0
51313.0,57766.0,75.0,487.0,96.0,33.0,25.0
50968.0,51435.0,78.0,333.0,98.0,32.0,25.0
54254.0,55680.0,69.0,676.0,96.0,32.0,5.0
49313.0,50988.0,62.0,613.0,99.0,32.0,8.51
51952.0,44443.0,69.0,397.0,95.0,32.0,25.0
49484.0,48586.0,77.0,292.0,99.0,32.0,25.0
51327.0,49181.0,82.0,236.0,100.0,32.0,25.0
47086.0,43304.0,77.0,697.0,99.0,32.0,5.0
37806.0,46078.0,78.0,524.0,96.0,33.0,10.34
49329.0,46971.0,72.0,543.0,93.0,32.0,12.73
57114.0,56028.0,80.0,335.0,98.0,31.0,25.0
54631.0,37596.0,90.0,207.0,97.0,32.0,25.0
54827.0,54029.0,82.0,693.0,95.0,32.0,5.0
56181.0,43316.0,83.0,508.0,96.0,33.0,21.81
50443.0,41140.0,78.0,681.0,100.0,32.0,5.0
50987.0,53900.0,60.0,423.0,95.0,33.0,25.0
46912.0,51659.0,65.0,453.0,98.0,32.0,25.0
48420.0,54273.0,80.0,643.0,97.0,32.0,5.0
53079.0,52004.0,75.0,646.0,96.0,32.0,5.0
